,actual,predicted,actual_return,predicted_change,position,strategy_return,position_change,transaction_costs,strategy_return_net,cumulative_market,cumulative_strategy
2016-05-19,44.95388412475586,45.224125,0.005961816206186743,0.006011511328841685,0,0.005961816206186743,1.0,0.0005,0.005461816206186743,1.0997041330388821,1.4363041572514899
2016-05-20,44.42992782592773,45.417515,-0.011655417747086116,0.022227967125378553,1,-0.0,1.0,0.0005,-0.0005,1.0868866219701168,1.4355860051728642
2016-05-23,45.81530380249024,45.247654,0.031181143980028247,-0.012389961305413123,0,0.031181143980028247,1.0,0.0005,0.030681143980028247,1.1207769902197335,1.4796314260932866
2016-05-24,46.28598785400391,45.95192,0.010273511522324252,-0.00721748230573743,0,0.0,0.0,0.0,0.0,1.132291305542712,1.4796314260932866
2016-05-25,46.081729888916016,46.437115,-0.004412954644765765,0.0077120548103737,0,-0.0,0.0,0.0,-0.0,1.1272945553666893,1.4796314260932866
2016-05-26,46.46360778808594,46.150864,0.008286969696894353,-0.00673094827356891,0,0.0,0.0,0.0,0.0,1.136636411186487,1.4796314260932866
2016-05-27,46.76554870605469,46.359062,0.006498438936250128,-0.008692007738120292,0,0.0,0.0,0.0,0.0,1.144022773497301,1.4796314260932866
2016-05-30,47.06748962402344,46.786728,0.006456481882990417,-0.0059650880255720734,0,0.0,0.0,0.0,0.0,1.1514091358081147,1.4796314260932866
2016-05-31,46.93427658081055,47.500935,-0.002830255963872319,0.012073436756692526,1,-0.0,1.0,0.0005,-0.0005,1.1481503532346367,1.47889161038024
2016-06-01,46.60568618774414,47.10646,-0.007001075056534578,0.010744920298515207,1,-0.007001075056534578,0.0,0.0,-0.007001075056534578,1.1401120664354543,1.4685377792154888
2016-06-02,45.99292755126953,46.362595,-0.013147722662127603,0.008037476040432055,0,-0.013147722662127603,1.0,0.0005,-0.013647722662127604,1.1251221891822156,1.448495582885899
